DEPTH,BS,CALI,DDEN,DEN,DT,GR,NPHI,PEF,RDEEP,RMED,RSHAL
5034.5,8.5,12.2332,0.0007,2.4199,75.9846,71.3338,0.1418,1.9625,14.9976,14.3053,4.5983
5035,8.5,12.2896,0.0054,2.4167,75.9888,66.271,0.1372,1.9556,14.0848,13.5237,4.5343
5035.5,8.5,12.4625,0.0141,2.4277,76.8276,62.7972,0.1249,1.971,15.4363,14.7941,4.9685
5036,8.5,12.47,0.0199,2.4367,76.8221,66.5204,0.1291,2.0024,14.9081,14.1998,5.3634
5036.5,8.5,12.4249,0.0191,2.4514,77.8868,79.1619,0.1352,2.0339,13.1101,13.1013,5.4842
5037,8.5,12.4023,0.013,2.4627,78.3364,93.5694,0.1345,2.0457,16.068,16.1768,6.416
5037.5,8.5,12.4474,0.0066,2.4621,78.6506,103.2853,0.1424,2.0332,21.0828,20.7743,6.8573
5038,8.5,12.47,0.001,2.441,79.0455,98.3434,0.1453,2.013,13.3402,13.5885,5.7947
5038.5,8.5,12.4549,-0.004,2.4172,79.0624,89.9904,0.1518,2.0018,11.6069,11.8585,4.5658
5039,8.5,12.4925,-0.0059,2.4141,79.0763,82.3598,0.1524,2.0045,13.4429,13.9821,4.8133
5039.5,8.5,12.4925,-0.0036,2.4349,78.3804,81.4105,0.1493,1.9921,16.6683,17.931,5.7882
5040,8.5,12.4775,-0.0005,2.4466,78.2306,76.1501,0.1478,1.9758,17.8911,19.7032,6.9816
5040.5,8.5,12.5,0.001,2.4471,78.1115,72.9784,0.146,1.9612,18.1145,19.8771,6.4292
5041,8.5,12.4925,0.0013,2.4491,77.7968,70.3871,0.1529,1.9524,14.7212,15.7191,5.8416
5041.5,8.5,12.4925,0.0015,2.4575,77.7955,73.8776,0.1506,1.9419,15.5046,16.2157,6.3386
5042,8.5,12.4925,0.0013,2.4639,77.2907,78.824,0.1488,1.9385,19.8791,20.6303,6.7726
5042.5,8.5,12.47,0.0007,2.4667,76.596,79.5298,0.1446,1.9349,17.5896,18.3026,6.7558
5043,8.5,12.4925,0.0012,2.4731,76.552,82.3776,0.1422,1.9344,16.5071,17.1509,7.0185
5043.5,8.5,12.4775,0.0023,2.4732,76.7095,80.7896,0.1485,1.9299,21.6624,22.1688,7.669
5044,8.5,12.4625,0.0034,2.4573,76.6838,81.7257,0.1474,1.9381,18.962,19.8618,7.4081
5044.5,8.5,12.47,0.0049,2.4372,75.3432,74.0971,0.14,1.9451,19.2831,19.1073,5.9084
5045,8.5,12.4925,0.0127,2.4186,74.767,61.2461,0.1207,1.9464,18.3392,18.6098,3.7302
5045.5,8.5,12.4775,0.0235,2.3929,73.5152,52.0609,0.1122,1.9402,21.1979,21.3474,3.4772
5046,8.5,12.4775,0.0327,2.384,71.6522,45.8143,0.1098,1.922,20.9677,21.9151,3.541
5046.5,8.5,12.5076,0.0326,2.3795,72.3526,45.1814,0.1134,1.9008,26.6708,28.4128,2.9793
5047,8.5,12.4249,0.0261,2.3858,72.2559,43.3949,0.1105,1.8876,31.3721,33.6401,1.8181
5047.5,8.5,12.5752,0.0197,2.3817,71.837,44.6131,0.1103,1.887,22.9088,24.4432,1.158
5048,8.5,12.4023,0.0188,2.3952,74.8098,51.9432,0.1155,1.892,19.7611,21.0474,1.161
5048.5,8.5,12.4625,0.018,2.4138,75.5583,59.0895,0.1214,1.8902,17.9981,19.5243,1.7343
5049,8.5,12.391,0.0139,2.4295,76.6987,66.3115,0.125,1.8885,16.4763,17.6622,3.6907
5049.5,8.5,12.2144,0.0064,2.4357,78.4824,75.4354,0.1315,1.8935,14.6462,16.0558,5.4972
5050,8.5,12.1167,0.0017,2.4444,77.9498,75.9317,0.1346,1.913,15.603,17.2848,5.8642
5050.5,8.5,12.1016,0.0002,2.4423,77.2926,75.7764,0.1392,1.9447,16.0257,17.3425,5.9608
5051,8.5,12.064,0.0002,2.4368,77.5429,67.1488,0.142,1.9595,12.7162,13.7118,5.503
5051.5,8.5,12.0114,0.0006,2.4269,77.6181,64.9934,0.136,1.9571,14.0512,14.894,5.0858
5052,8.5,11.9889,0.0018,2.4321,77.2947,66.9251,0.1403,1.9493,13.9607,14.8087,5.0304
5052.5,8.5,11.9438,0.0043,2.4543,76.5248,73.3889,0.1436,1.9725,16.5148,17.2254,5.5297
5053,8.5,11.8385,0.0057,2.4823,76.6697,84.6747,0.148,2.0057,25.3221,26.5192,7.5791
5053.5,8.5,11.8235,0.0049,2.5035,75.4012,90.8284,0.1494,2.0285,35.3712,36.183,12.5924
5054,8.5,11.8085,0.0017,2.5056,74.3242,90.7773,0.1454,2.0271,25.617,26.726,16.8915
5054.5,8.5,11.7408,-0.0007,2.5062,73.7557,91.2745,0.1407,2.0227,33.5152,34.2432,16.0453
5055,8.5,11.7032,-0.0012,2.508,73.5424,89.2894,0.1367,2.0268,30.5263,32.1885,17.5143
5055.5,8.5,11.6581,-0.0002,2.5183,73.4139,93.8248,0.1366,2.0247,30.9084,32.9069,20.6714
5056,8.5,11.5905,0.0005,2.5204,73.466,90.7609,0.1396,2.0168,39.1858,40.789,22.6066
5056.5,8.5,11.5341,0.0009,2.5177,73.9432,87.5083,0.1357,1.9946,29.7219,32.0161,23.345
5057,8.5,11.5003,0.0012,2.5076,74.1431,79.0416,0.1356,1.989,25.8184,27.3101,15.7711
5057.5,8.5,11.4664,0.0037,2.5037,75.0798,79.8153,0.1261,2.002,23.9942,25.4089,13.4968
5058,8.5,11.3875,0.0114,2.4997,74.7709,77.4103,0.1256,2.0287,25.3873,26.1658,11.7991
5058.5,8.5,11.365,0.0223,2.5072,75.2534,79.9705,0.1234,2.0447,22.4683,23.8412,9.4467
5059,8.5,11.4326,0.0264,2.5086,74.7246,78.6876,0.1259,2.0341,28.1754,29.3883,10.287
5059.5,8.5,11.3274,0.0203,2.5143,73.9756,80.9817,0.1332,1.9987,30.3486,31.917,12.363
5060,8.5,11.3048,0.0097,2.513,73.8152,84.6733,0.145,1.9618,28.4547,30.4033,19.2444
5060.5,8.5,11.3123,0.0034,2.5163,72.9694,85.8644,0.1505,1.9449,37.7685,39.4328,18.9434
5061,8.5,11.2372,0.0014,2.5141,72.5411,91.7091,0.1414,1.9568,33.2207,36.7744,19.6873
5061.5,8.5,11.1996,0.0016,2.5101,72.4179,88.2284,0.1315,1.9714,38.6301,42.3587,22.3831
5062,8.5,11.177,0.0033,2.5032,72.2768,79.7768,0.1309,1.9918,29.5186,32.5356,18.3607
5062.5,8.5,11.1394,0.0061,2.5016,72.4177,72.0351,0.1299,2.0121,25.0161,27.0878,14.5622
5063,8.5,11.0267,0.0094,2.5069,72.2533,68.8773,0.1313,2.0346,29.1357,30.8177,13.3357
5063.5,8.5,10.9891,0.0248,2.5175,72.5223,74.151,0.1317,2.0528,40.7617,40.5237,15.9705
5064,8.5,11.0041,0.0542,2.4263,71.2131,78.2204,0.1461,2.0727,49.4738,46.3787,22.7509
5064.5,8.5,10.9515,0.1082,2.2743,67.2915,80.1951,0.1296,2.0661,74.9237,66.7659,6.7511
5065,8.5,12.0528,0.207,2.2104,64.9825,72.2845,0.0937,1.9706,84.9075,79.0795,3.2795
5065.5,8.5,12.4173,0.321,2.2742,63.4744,58.5875,0.0637,1.8123,88.2273,90.7345,2.5952
5066,8.5,12.4625,0.404,2.3677,62.5434,43.7385,0.0554,1.6569,75.5457,92.829,2.4992
5066.5,8.5,12.9774,0.4272,2.3503,62.8909,37.9597,0.0529,1.5595,76.7607,94.118,1.9503
5067,8.5,13.5148,0.4301,2.3079,63.047,34.6178,0.0482,1.4993,111.2743,113.6596,1.3559
5067.5,8.5,13.4096,0.4329,2.2805,63.6678,37.3579,0.0546,1.4733,109.7973,113.1903,1.2593
5068,8.5,13.0676,0.4153,2.2799,63.3679,37.2528,0.0651,1.5096,85.1987,100.3632,1.2695
5068.5,8.5,12.1392,0.3581,2.2749,64.5765,40.3962,0.0751,1.6242,91.9709,105.4342,1.3242
5069,8.5,11.9175,0.2906,2.3253,63.5281,38.3944,0.0724,1.7793,142.2964,136.1633,1.3952
5069.5,8.5,11.6468,0.2352,2.4231,62.1965,38.996,0.0731,1.9278,154.6131,151.7003,1.8507
5070,8.5,11.395,0.1855,2.5266,64.2553,50.8071,0.0793,2.0222,113.962,137.4544,1.7889
5070.5,8.5,10.7786,0.1309,2.5802,64.3199,66.7338,0.0942,2.0659,60.2861,81.8812,2.5231
5071,8.5,10.8012,0.0765,2.5853,66.6262,87.6702,0.1044,2.0818,86.1994,93.0027,3.5144
5071.5,8.5,10.9027,0.0398,2.5782,68.3605,92.2492,0.1182,2.0868,66.2572,65.3612,30.7571
5072,8.5,10.9515,0.0208,2.5623,69.4878,92.1206,0.1296,2.0832,46.4586,47.9482,19.9259
5072.5,8.5,11.0267,0.0134,2.5308,71.2822,83.0059,0.1407,2.0697,27.9181,31.2148,12.2388
5073,8.5,11.0793,0.0218,2.519,72.5105,77.6329,0.1351,2.0601,30.4896,34.8498,9.7344
5073.5,8.5,11.1394,0.0339,2.5021,72.5394,72.3823,0.1283,2.0523,33.4808,38.5284,11.5462
5074,8.5,11.3142,0.0457,2.5044,72.8663,68.2963,0.1241,2.0428,27.6268,31.3552,11.6045
5074.5,8.5,11.2597,0.0519,2.486,73.3061,65.4276,0.1228,2.0274,23.367,26.9651,9.6409
5075,8.5,11.365,0.0665,2.4562,73.0266,67.8991,0.1228,2.021,27.8995,32.9814,6.2175
5075.5,8.5,11.4627,0.0948,2.3825,73.781,65.8676,0.1218,2.0169,26.1553,30.3676,4.0328
5076,8.5,11.6506,0.1438,2.319,73.3283,60.4982,0.1235,1.9938,27.4887,31.8995,3.2592
5076.5,8.5,12.1994,0.2045,2.2964,72.2662,52.964,0.1133,1.9398,28.8068,34.5326,2.9943
5077,8.5,12.6278,0.2597,2.3287,71.8758,52.6134,0.107,1.879,32.736,42.3623,2.6611
5077.5,8.5,11.9889,0.3066,2.4007,71.5416,55.3017,0.1091,1.8307,40.1961,66.2268,1.8348
5078,8.5,12.0189,0.3464,2.4395,71.6984,58.6673,0.1157,1.7957,39.9366,67.2128,1.8937
5078.5,8.5,11.9363,0.3747,2.4192,70.6302,57.9632,0.1293,1.747,37.7636,62.8678,1.5521
5079,8.5,12.4023,0.3675,2.3483,71.5787,57.2599,0.12,1.7017,38.0115,57.9459,1.2686
5079.5,8.5,12.3046,0.3417,2.3803,72.1756,59.9499,0.1227,1.6874,37.1439,55.7479,0.9457
5080,8.5,12.3046,0.3011,2.4105,70.7262,64.6242,0.1229,1.7527,43.2717,71.6625,1.366
5080.5,8.5,11.147,0.2685,2.423,72.325,73.909,0.1363,1.8485,42.6407,67.2658,2.1344
5081,8.5,11.5003,0.2498,2.3703,72.8214,71.1198,0.1263,1.9108,23.2717,30.959,2.6601
5081.5,8.5,11.6732,0.2511,2.3523,72.6152,67.9436,0.1259,1.9143,22.7532,25.4156,1.5721
5082,8.5,11.816,0.2616,2.3804,73.5813,54.6539,0.1243,1.906,22.7049,25.1631,1.5043
5082.5,8.5,11.8686,0.2545,2.426,73.0164,54.5635,0.1207,1.9327,22.8207,26.7714,1.843
5083,8.5,11.9287,0.222,2.4959,73.0442,59.7247,0.1187,1.9831,28.3282,33.9204,2.3558
5083.5,8.5,11.2898,0.1603,2.5435,72.1222,69.9826,0.1248,2.0203,39.9646,49.5229,3.0955
5084,8.5,11.1244,0.0879,2.5506,69.9941,81.6785,0.1294,2.0338,59.6138,72.7173,5.5313
5084.5,8.5,10.9966,0.0366,2.5354,70.5232,87.2367,0.1337,2.0313,50.2406,55.8109,18.846
5085,8.5,10.9741,0.031,2.5297,70.2781,92.1132,0.1358,2.0408,53.5609,53.7663,25.2556
5085.5,8.5,10.9741,0.0654,2.4896,70.9736,85.9957,0.131,2.0584,45.2524,45.6932,21.1674
5086,8.5,11.2747,0.1259,2.426,71.5756,79.6435,0.1181,2.0516,36.4552,36.4993,12.3893
5086.5,8.5,11.4927,0.1958,2.3667,71.1945,75.561,0.1105,1.9913,28.5414,28.7681,6.3657
5087,8.5,11.4101,0.2451,2.3368,72.0917,68.4932,0.1029,1.8993,25.8533,26.9898,3.7186
5087.5,8.5,11.6243,0.2476,2.3064,70.8707,62.4169,0.1013,1.829,26.1986,29.7421,2.8418
5088,8.5,12.0791,0.2086,2.2877,69.9106,52.3923,0.0834,1.8012,38.796,49.0203,1.8455
5088.5,8.5,12.9135,0.1617,2.2704,68.6968,47.6199,0.0633,1.8126,56.6674,87.0149,1.4453
5089,8.5,12.7631,0.1439,2.2746,67.9085,45.8551,0.0549,1.8431,66.4035,97.2991,1.1395
5089.5,8.5,12.5677,0.1662,2.2911,69.2477,49.4367,0.0541,1.8751,51.2147,81.4664,1.0595
5090,8.5,12.3722,0.2077,2.3333,69.6975,66.012,0.0667,1.8884,42.5932,72.8803,1.2291
5090.5,8.5,11.6055,0.2334,2.3666,69.5048,69.5699,0.0888,1.8831,30.5808,53.1853,1.7042
5091,8.5,11.489,0.2339,2.3953,71.9445,69.2522,0.1064,1.8745,24.6969,34.3118,2.3085
5091.5,8.5,11.4927,0.2366,2.4296,71.7841,59.4261,0.1098,1.8727,25.1013,29.8141,3.0115
5092,8.5,11.4439,0.2579,2.4271,71.6291,61.9227,0.1088,1.8645,28.4424,30.5286,3.9308
5092.5,8.5,11.2522,0.2999,2.4036,71.4003,63.3327,0.1134,1.8274,19.7617,21.7733,4.8053
5093,8.5,11.9513,0.3458,2.3627,70.5622,57.6841,0.0893,1.7606,30.2364,32.8606,3.7495
5093.5,8.5,12.034,0.3887,2.4099,69.2445,46.7494,0.0723,1.6848,30.7397,32.3096,3.5593
5094,8.5,12.0302,0.4091,2.4493,69.1433,39.9012,0.0682,1.6526,27.6905,30.6034,3.62
5094.5,8.5,11.3725,0.3903,2.4485,69.0271,37.3117,0.0806,1.6815,33.6512,39.5605,3.4899
5095,8.5,11.6356,0.3551,2.421,69.814,37.2292,0.0816,1.7309,34.9597,40.067,3.1919
5095.5,8.5,11.598,0.332,2.3989,69.4834,33.4527,0.0748,1.7534,32.8916,33.2166,3.0664
5096,8.5,11.583,0.3319,2.4029,69.9082,33.1549,0.0725,1.7388,30.689,30.6129,2.9597
5096.5,8.5,11.6807,0.3378,2.4078,69.9192,33.9302,0.0753,1.7259,23.906,24.1548,1.6012
5097,8.5,11.6468,0.3259,2.4195,71.1114,40.1789,0.0826,1.7506,20.1668,19.9495,1.1959
5097.5,8.5,11.2898,0.2929,2.4419,71.4276,45.8364,0.0948,1.8118,19.8378,19.5432,1.2757
5098,8.5,10.9214,0.2458,2.4521,72.5754,47.7472,0.1072,1.8784,19.3932,19.1789,2.0196
5098.5,8.5,11.2296,0.197,2.4517,73.2508,50.824,0.1172,1.923,19.1357,18.2709,3.0469
5099,8.5,11.1733,0.1606,2.4694,73.3088,52.2136,0.1215,1.9489,19.1555,17.3677,3.4418
5099.5,8.5,10.8162,0.1373,2.4832,74.0846,60.4294,0.1266,1.9748,22.9935,20.4545,5.1055
5100,8.5,10.4103,0.1245,2.4931,73.748,66.0868,0.1321,2.0103,22.3053,19.4081,6.1795
5100.5,8.5,10.3952,0.1202,2.4843,74.8918,66.3402,0.1309,2.0416,16.0685,14.026,5.7936
5101,8.5,10.5982,0.1184,2.4666,75.1886,65.7607,0.1202,2.0533,17.0313,14.4671,4.8246
5101.5,8.5,10.1697,0.115,2.464,75.0669,61.3936,0.123,2.0392,17.7948,14.8142,5.4099
5102,8.5,10.1472,0.1055,2.4589,75.7949,61.4465,0.1304,2.0049,14.5853,12.5535,5.7223
5102.5,8.5,10.2524,0.0923,2.4594,74.6527,56.4869,0.1397,1.9677,14.5901,12.4013,5.5556
5103,8.5,10.1021,0.0836,2.4582,74.9545,54.9071,0.1395,1.941,14.4806,12.26,4.9807
5103.5,8.5,10.072,0.082,2.4533,74.7112,48.004,0.1284,1.9286,14.2864,12.0473,4.8453
5104,8.5,10.2261,0.0844,2.4608,74.6748,45.1981,0.124,1.922,14.4345,12.0969,5.0091
5104.5,8.5,10.057,0.0799,2.4578,74.9746,39.4331,0.1149,1.9135,16.0865,13.2276,5.2649
5105,8.5,10.0119,0.0596,2.4518,74.9506,41.4706,0.1192,1.8976,17.3853,14.1348,5.3333
5105.5,8.5,9.9292,0.0327,2.449,75.4294,43.753,0.1142,1.8768,17.5366,14.2951,5.3162
5106,8.5,9.854,0.0118,2.4488,74.7587,47.9369,0.1174,1.8604,18.0963,14.5217,5.517
5106.5,8.5,9.839,0.0019,2.45,74.3739,50.0234,0.1123,1.86,17.9088,14.4705,5.6408
5107,8.5,9.8239,-0.001,2.4436,73.9674,48.5364,0.1138,1.8761,18.3361,14.6161,6.0745
5107.5,8.5,9.854,-0.003,2.438,73.8082,47.1385,0.1101,1.8831,18.3891,14.6556,6.2157
5108,8.5,9.7939,-0.003,2.439,74.0136,43.6561,0.1093,1.8648,18.8383,15.1273,6.1806
5108.5,8.5,9.8014,0.0009,2.4437,74.1996,41.7301,0.1061,1.8365,17.5299,14.0344,5.7248
5109,8.5,9.8691,0.0105,2.4477,73.7375,38.4871,0.1049,1.8315,17.8106,14.3021,5.5833
5109.5,8.5,9.7939,0.0249,2.4578,74.2605,36.8049,0.1011,1.8507,17.6734,14.1916,5.7181
5110,8.5,9.8371,0.0372,2.4714,74.067,37.5622,0.0995,1.8677,17.3584,13.9912,5.679
5110.5,8.5,9.7788,0.0352,2.4675,73.9802,39.6072,0.1015,1.8613,22.5994,17.5141,5.9259
5111,8.5,9.7413,0.02,2.4648,74.3279,45.0701,0.1028,1.8497,21.8843,17.0186,5.9514
5111.5,8.5,9.7262,0.0039,2.4551,73.73,46.8635,0.1109,1.8517,17.1728,13.6873,6.4905
5112,8.5,9.7112,-0.0036,2.4625,73.4728,48.9478,0.1111,1.8696,21.6807,16.8784,6.1175
5112.5,8.5,9.6849,-0.0031,2.4681,72.8497,49.1373,0.1076,1.8799,22.2144,17.0155,6.3594
5113,8.5,9.6736,-0.0015,2.4743,72.5375,49.329,0.1026,1.8673,19.4896,14.9632,6.8479
5113.5,8.5,9.6736,-0.0006,2.4725,72.0497,45.8325,0.1056,1.8428,16.1903,12.6385,6.8012
5114,8.5,9.6586,-0.0016,2.46,72.0043,40.6766,0.099,1.8219,15.4651,12.0414,6.3641
5114.5,8.5,9.6511,-0.0027,2.446,71.7004,36.6072,0.0931,1.8078,16.2019,12.1678,5.9228
5115,8.5,9.7187,-0.0019,2.4337,71.2205,34.5455,0.0855,1.7869,16.3034,12.0443,4.9581
5115.5,8.5,9.6229,0.0032,2.4272,70.5811,31.2687,0.0843,1.7746,16.9718,12.2805,4.1933
5116,8.5,9.606,0.0124,2.4336,69.9383,28.7874,0.086,1.7879,21.5464,14.6463,3.8317
5116.5,8.5,9.636,0.0188,2.4424,70.2001,27.1001,0.0837,1.8173,21.9342,14.4339,4.4456
5117,8.5,9.5984,0.0175,2.4571,70.4383,32.1581,0.0825,1.8422,20.2829,13.174,5.5788
5117.5,8.5,9.5834,0.0111,2.4641,71.6495,37.9979,0.0795,1.8512,19.1178,12.2108,6.5907
5118,8.5,9.5233,0.0049,2.4646,71.7436,42.9669,0.0829,1.8669,18.4477,11.7701,6.7601
5118.5,8.5,9.5233,0.0015,2.4554,71.8304,43.1654,0.0871,1.8875,15.633,10.0584,6.2569
5119,8.5,9.5082,-0.0008,2.4458,72.005,42.849,0.0909,1.8981,12.6974,8.4012,5.4676
5119.5,8.5,9.4782,-0.0013,2.4466,71.434,41.6517,0.0919,1.8858,12.7114,8.4105,5.0762
5120,8.5,9.4819,-0.0006,2.4506,71.1003,37.3147,0.0928,1.8505,13.2579,8.5948,4.7059
5120.5,8.5,9.4932,-0.0001,2.4592,70.4555,33.4786,0.0888,1.8105,13.4096,8.4613,4.696
5121,8.5,9.4857,-0.0002,2.462,69.1611,31.7963,0.0813,1.7879,15.4069,9.4005,4.837
5121.5,8.5,9.5007,-0.0011,2.4622,68.0723,32.5602,0.0753,1.7989,17.5951,10.1995,5.3886
5122,8.5,9.4932,-0.0017,2.4658,67.3039,31.8609,0.0692,1.8201,18.8013,10.2448,6.1268
5122.5,8.5,9.4988,-0.0009,2.4791,66.8972,30.2678,0.0672,1.8219,20.1135,10.9969,7.2472
5123,8.5,9.5157,0.0009,2.4933,66.8498,29.6723,0.064,1.8065,19.7049,10.9649,7.3972
5123.5,8.5,9.5233,0.0016,2.4963,67.7673,30.0784,0.0612,1.7987,18.5703,10.5136,7.1944
5124,8.5,9.5458,0.0011,2.4964,68.9492,31.1702,0.0579,1.7983,19.856,11.1743,7.324
5124.5,8.5,9.5609,0,2.4884,69.3251,35.3388,0.062,1.7968,17.9337,10.1857,8.2004
5125,8.5,9.5609,-0.0008,2.4806,69.7477,38.9135,0.0685,1.7925,11.6872,6.778,6.8059
5125.5,8.5,9.5909,-0.0017,2.4676,68.797,40.1046,0.0796,1.7918,14.004,8.1693,5.7283
5126,8.5,9.606,-0.0028,2.4649,68.0382,38.6158,0.0821,1.7937,15.1957,9.0452,5.1238
5126.5,8.5,9.6135,-0.0033,2.4729,67.7335,38.1133,0.0796,1.7928,17.3834,10.6997,6.7956
5127,8.5,9.6435,-0.0029,2.4827,68.407,40.7997,0.0706,1.7958,20.0449,12.4975,8.1222
5127.5,8.5,9.6736,-0.0013,2.4889,68.6558,44.1149,0.0671,1.8014,21.2364,13.2245,9.3719
5128,8.5,9.6736,0.0005,2.4832,69.6355,49.549,0.068,1.8132,16.004,10.1121,6.9895
5128.5,8.5,9.6886,0.0015,2.4722,70.3783,56.3012,0.0776,1.838,13.283,8.852,5.3038
5129,8.5,9.7187,0.0012,2.461,70.2647,61.364,0.0923,1.8725,14.4872,10.0124,4.7014
5129.5,8.5,9.7074,0,2.4567,70.0133,57.518,0.1038,1.8998,15.1006,10.7501,5.1332
5130,8.5,9.7337,-0.0005,2.463,70.173,51.2555,0.1009,1.8988,16.3375,11.4563,5.8959
5130.5,8.5,9.7788,0.0007,2.4856,68.6294,46.0536,0.0951,1.876,17.3104,12.48,6.3539
5131,8.5,9.7864,0.0021,2.5095,68.5967,54.4013,0.0898,1.8655,17.9811,12.5118,7.1286
5131.5,8.5,9.7976,0.0025,2.5446,67.6643,76.6341,0.0937,1.8899,25.679,15.8625,11.5107
5132,8.5,9.8315,0.0009,2.5602,68.0575,106.3109,0.115,1.9478,107.2067,63.4118,25.7406
5132.5,8.5,9.8427,-0.0022,2.5606,68.9623,117.9287,0.1542,2.0051,65.5809,47.5115,30.2727
5133,8.5,9.8691,-0.004,2.5485,70.2348,105.8197,0.1798,2.0166,37.943,29.5511,22.4492
5133.5,8.5,9.8691,-0.0031,2.5429,71.466,86.0911,0.1635,1.9738,54.804,42.1714,16.1327
5134,8.5,9.8691,-0.0002,2.5381,71.4637,74.6615,0.1482,1.9134,44.8776,35.1529,17.1922
5134.5,8.5,9.8766,0.0012,2.5242,71.4651,66.431,0.1364,1.8895,39.1496,30.7221,10.6662
5135,8.5,9.8766,0.0006,2.5118,71.4101,61.7803,0.1262,1.9062,24.4706,20.3299,9.1525
5135.5,8.5,9.8615,0.0006,2.5111,71.6467,64.5711,0.1206,1.9302,38.513,28.7842,12.2087
5136,8.5,9.8766,0.0024,2.5101,71.4473,71.412,0.1298,1.9367,37.7628,23.4201,15.1442
5136.5,8.5,9.854,0.0037,2.4908,71.2235,66.5115,0.1328,1.9168,14.9035,9.5498,8.492
5137,8.5,9.854,0.003,2.471,70.93,52.0141,0.1194,1.879,12.5943,8.8767,5.2667
5137.5,8.5,9.8766,0.0015,2.4617,69.9675,41.2947,0.1005,1.8323,15.0585,11.0533,4.7534
5138,8.5,9.8615,0.0007,2.4675,69.9117,37.978,0.0906,1.7934,15.9166,11.6136,5.8905
5138.5,8.5,9.8691,0.0008,2.4715,70.4008,38.3698,0.0884,1.7763,16.3712,11.7802,6.6014
5139,8.5,9.8766,0.0007,2.4704,70.4452,37.9377,0.0943,1.7793,14.5893,9.7288,6.645
5139.5,8.5,9.8991,0.0007,2.4716,70.3842,41.0559,0.1006,1.7865,14.2674,8.8667,5.8232
5140,8.5,9.8916,0.001,2.4726,69.79,45.0332,0.1073,1.791,14.2666,8.395,5.5659
5140.5,8.5,9.8916,0.0011,2.4764,68.9646,44.7705,0.108,1.7988,16.1255,9.1547,5.5777
5141,8.5,9.8991,0.001,2.4852,68.9886,42.9839,0.1054,1.8057,17.7748,10.0372,6.2433
5141.5,8.5,9.9142,0.0008,2.4897,68.8398,41.3601,0.0934,1.8133,19.4273,10.9768,6.8492
5142,8.5,9.9142,0.0003,2.4903,68.8484,42.3508,0.0845,1.8199,19.7672,11.2476,7.2982
5142.5,8.5,9.9442,-0.0001,2.4855,69.0169,41.0088,0.0799,1.8202,19.3739,11.1924,7.1013
5143,8.5,9.9442,-0.0001,2.4853,69.7226,41.8314,0.0826,1.811,17.5477,10.5257,6.7815
5143.5,8.5,9.9442,-0.0006,2.4794,70.326,44.6444,0.0889,1.8045,15.966,10.1118,6.5991
5144,8.5,9.9442,-0.0016,2.478,70.5173,46.4199,0.0921,1.8123,15.595,10.3905,6.4658
5144.5,8.5,9.9517,-0.0022,2.4747,70.362,48.6578,0.0946,1.8288,15.942,10.9039,6.8683
5145,8.5,9.9893,-0.0024,2.4743,70.1696,49.1267,0.0935,1.8461,16.2412,11.1423,6.625
5145.5,8.5,10.0006,-0.0025,2.4705,69.8908,50.4797,0.0936,1.8645,16.8249,11.4788,6.6647
5146,8.5,10.0119,-0.0027,2.4761,69.8429,53.3864,0.0992,1.8861,17.4085,11.3465,6.3527
5146.5,8.5,10.0044,-0.0018,2.4953,69.2655,64.2516,0.1051,1.9042,22.5238,13.9283,8.3644
5147,8.5,10.0495,-0.0001,2.5141,68.7744,76.8694,0.1175,1.9248,36.4228,21.3316,10.2427
5147.5,8.5,10.0795,0.0021,2.5358,69.095,79.2039,0.123,1.9436,41.0333,29.5392,17.0803
5148,8.5,10.1021,0.0034,2.5354,69.5431,78.3716,0.119,1.9424,56.8257,42.2374,22.219
5148.5,8.5,10.1021,0.0036,2.5251,69.8734,77.9089,0.116,1.9131,55.8125,45.1852,10.732
5149,8.5,10.1096,0.0026,2.4825,70.1942,75.8886,0.1074,1.8716,31.4085,26.9851,6.726
5149.5,8.5,10.1397,0.0028,2.4645,70.4891,68.1061,0.1045,1.8374,28.0686,25.2552,4.5727
5150,8.5,10.1472,0.0047,2.4596,71.7469,58.7219,0.0996,1.8198,26.1169,24.3914,5.6436
5150.5,8.5,10.1472,0.0054,2.4842,71.5291,61.6003,0.108,1.8139,28.4817,27.4166,6.9457
5151,8.5,10.1472,0.0036,2.4967,72.459,64.6945,0.1167,1.8243,40.1912,39.1063,12.1062
5151.5,8.5,10.1622,-0.0001,2.4944,72.185,68.8279,0.1208,1.85,32.547,32.3142,11.4041
5152,8.5,10.1622,-0.0018,2.4834,72.5769,66.8451,0.1201,1.8659,27.2526,26.8459,7.3013
5152.5,8.5,10.181,-0.0016,2.471,72.6676,63.3901,0.1122,1.8627,23.1849,22.7779,5.8179
5153,8.5,10.1697,-0.0002,2.4796,71.3748,60.6626,0.1168,1.8525,20.8501,20.406,6.5615
5153.5,8.5,10.1697,0.0009,2.5003,70.8785,63.3908,0.1151,1.8652,22.7237,22.1842,8.96
5154,8.5,10.1585,0.0007,2.5287,69.9985,74.6284,0.1226,1.9066,37.8077,36.508,13.1368
5154.5,8.5,10.1171,-0.0004,2.5395,70.6542,84.0494,0.1262,1.9556,42.5852,41.2225,18.4937
5155,8.5,10.1171,-0.0014,2.5324,70.9085,89.0189,0.1284,1.9857,45.7981,42.9387,11.7417
5155.5,8.5,10.1021,-0.0011,2.5164,72.0794,78.884,0.127,1.9748,26.1365,24.7238,8.8401
