Northing,Easthing,Elevation
3641718,397322,961
3630868,366972,1108
3629318,382172,1118
3630218,391222,1158
3626168,380172,1157
3627318,394022,1144
3633918,415222,1136
3622718,399372,1208
3657968,368872,1532
3650968,401322,914
3648068,395272,947
3656268,415072,903
3653818,410222,924
3657718,380322,1246
3646318,412972,985
3636268,384572,1053
3638468,393622,1002
3642718,411522,1034
3631018,416572,1154
3656568,400972,927
3621368,402322,1254
3648668,362322,1498
3631118,370772,1072
3665318,405122,962
3641218,391122,1042
3663918,407572,921
3623218,407472,1246
3646218,374522,1164
3637868,372972,1150
3630818,375722,1073
3663168,363772,1574
3648718,412122,971
3664618,409772,901
3627768,377722,1123
3619618,373122,1295
3620318,401872,1267
3649668,378122,1191
3643118,374572,1122
3649568,365072,1566
3664368,376072,1316
3657468,381872,1188
3620668,412322,1335
3621618,384972,1265
3620718,412672,1336
3646618,368172,1292
3641318,390522,994
3661318,370372,1446
3627468,385522,1150
3630018,361322,1140
3658918,406122,920
3652068,381222,1184
3654168,390372,1146
3636718,373172,1087
3660618,402722,961
3648168,414222,980
3665818,378072,1257
3619468,382472,1266
3653018,373772,1458
3626268,378372,1189
3647268,406972,949
3655368,363772,1584
3655468,380872,1206
3664068,396872,1028
3637868,379872,1056
3623468,387172,1208
3641718,399222,967
3622818,363672,1247
3663568,369872,1427
3645618,382122,1130
3621518,376322,1262
3628018,379422,1137
3662368,365522,1559
3634018,377972,1042
3627268,412972,1214
3649318,407772,957
3624468,363972,1226
3625418,371422,1178
3621918,385222,1262
3665168,405522,958
3637168,380522,990
3624218,380422,1216
3636668,393672,1027
3660168,381722,1190
3643518,410522,1024
3625018,416222,1264
3624368,370272,1188
3626518,383572,1166
3627068,368922,1163
3625768,370122,1159
3625518,406172,1218
3625218,393672,1176
3665818,406172,952
3623168,365272,1229
3645418,366172,1426
3620068,365772,1258
3657818,409122,870
3660618,411922,855
3634768,404172,1096
3639668,415272,1063
3663718,406272,932
3648618,384222,1229
3649618,382622,1227
3636418,374022,1080
3649518,407172,935
3638268,416522,1085
3648818,378472,1171
3626168,391322,1203
3649268,404872,958
3642568,376422,1078
3654918,410222,907
3661118,393122,1054
3663518,368372,1487
3649568,401472,903
3637418,397422,1017
3663418,370772,1392
3622318,413372,1284
3645768,374872,1150
3644018,372272,1158
3645468,376122,1118
3629818,405522,1154
3630718,391022,1138
3636168,411272,1097
3634818,366422,1070
3620218,385322,1291
3631518,380072,1076
3637718,393872,1012
3642768,378272,1079
3645268,394222,963
3632568,409672,1132
3640268,417172,1052
3634218,370722,1045
3647768,392572,984
3622568,397322,1248
3642818,364722,1619
3622868,373022,1228
3663518,395872,1027
3660418,365972,1561
3637768,405222,1062
3631318,403122,1140
3650768,367122,1635
3624868,399272,1173
3655868,368272,1654
3633218,378672,1054
3647418,373072,1206
3644368,410772,1017
3657168,371822,1585
3664118,375022,1327
3622418,411572,1313
3632918,390122,1087
3629118,389572,1220
3650318,387272,1161
3632268,398872,1097
3655018,410372,912
3653668,383972,1149
3635318,399122,1039
3622218,410622,1322
3654518,375222,1456
3640568,394972,984
3628268,360822,1209
3622218,367722,1233
3641318,376822,1074
3643418,384722,1035
3643718,396422,961
3623768,406272,1228
3656068,389372,1075
3660418,416122,883
3647268,399172,932
3633718,393172,1074
3620368,375322,1310
3628018,379022,1141
3625768,392322,1179
3632668,402972,1120
3650268,386772,1237
3656068,404572,894
3636968,409122,1074
3621118,362072,1270
3653168,413072,933
3645618,410172,990
3645768,386172,1048
3661068,409872,890
3635668,411172,1095
3645568,394722,961
3661418,399072,975
3620318,367222,1260
3665568,417072,858
3622768,394822,1265
3624518,391972,1204
3628268,380622,1120
3662118,395272,1056
3637318,405922,1058
3639918,374372,1094
3632218,406472,1130
3664418,379722,1237
3628818,378022,1123
3641718,388272,1007
3665818,368822,1460
3658268,363572,1541
3654068,377722,1279
3635618,410822,1098
3662418,367622,1503
3625668,368272,1179
3655118,364222,1607
3622018,364422,1254
3625968,385222,1173
3646268,415972,998
3652518,392822,1072
3623818,409672,1266
3652368,411322,939
3641468,403172,1031
3648418,366472,1465
3655418,416672,927
3626018,407722,1195
3631068,409622,1150
3639118,375022,1076
3643818,376422,1101
3630968,397722,1115
3653918,416472,929
3623018,379372,1220
3645768,402972,961
3628318,379322,1134
3626868,362022,1200
3652568,375272,1447
3644818,387072,1039
3637218,396522,1021
3629068,414622,1187
3655268,375622,1420
3636918,414072,1095
3661168,391922,1054
3636768,371672,1101
3636618,396222,1038
3623668,374472,1198
3642518,389122,1006
3665518,411322,894
3623818,383022,1190
3651068,368822,1595
3629018,399822,1121
3642018,381022,1024
3651968,414522,943
3621568,382122,1235
3633568,393472,1060
3636718,373872,1087
3657268,383672,1157
3620768,380922,1255
3649168,402322,917
3654418,387622,1102
3638268,414472,1091
3644068,367272,1312
3638018,370422,1090
3635918,396272,1043
3651068,407022,924
3626918,386522,1216
3621668,407922,1278
3663868,396972,1026
3642468,361872,1662
3627868,397022,1138
3636768,364172,1164
3640518,378572,1032
3641718,396772,976
3627718,394172,1143
3630268,361572,1129
3663518,400122,1017
3649568,410072,954
3646968,385722,1083
3651168,371772,1424
3647468,414972,986
3651818,364522,1617
3622118,375622,1251
3663168,368372,1468
3629468,415122,1189
3636118,371772,1090
3633868,390272,1069
3647318,412122,983
3620618,372272,1270
3635468,413372,1105
3625618,378872,1190
3660468,361522,1617
3651318,404022,907
3665668,368872,1426
3629818,402672,1157
3642018,406822,1022
3642968,388172,1099
3631468,375172,1061
3663218,415422,859
3655968,361772,1617
3626268,406422,1204
3654268,383922,1134
3639318,375072,1082
3650468,380322,1200
3620568,389122,1285
3643818,379322,1160
3626218,394322,1157
3651518,379222,1216
3662118,393522,1111
3654968,378422,1282
3639118,406022,1033
3648868,375772,1279
3654318,370172,1681
3665668,410522,901
3649518,397872,936
3629718,377072,1082
3660568,368722,1506
3643118,383522,1039
3643768,414822,1023
3657018,383872,1158
3639818,372772,1192
3622518,403872,1259
3634168,365472,1068
3639668,382522,1019
3654468,394422,1021
3656568,376422,1383
3625268,396722,1219
3652968,395172,995
3660118,407122,915
3639018,396672,998
3641768,415072,1044
3654268,377622,1293
3644168,407822,986
3640768,379622,1051
3665918,377872,1260
3656968,367672,1593
3623918,403822,1229
3632318,389122,1105
3641618,385722,1002
3663418,365472,1565
3627818,370422,1129
3651618,387622,1405
3640368,379122,1039
3637768,360872,1544
3627718,399072,1147
3665818,386322,1155
3640768,377472,1075
3653118,365572,1633
3633318,386622,1101
3632268,392822,1098
3665868,414422,866
3628168,403622,1181
3660968,409572,888
3629418,412872,1181
3637068,397422,1021
3656618,395222,1016
3639468,377122,1060
3647868,372972,1225
3637118,380072,999
3645268,409822,1000
3638518,394322,1018
3651518,404972,900
3622268,413572,1288
3627668,405322,1186
3648718,365422,1514
3634568,392472,1048
3627118,367372,1172
3652668,397872,950
3625418,383522,1173
3619418,380972,1303
3622718,412872,1277
3655918,391972,1076
3657068,390122,1052
3659568,390422,1040
3648968,375272,1321
3649218,389322,1067
3622418,370322,1232
3650018,402072,910
3645468,395272,956
3643768,379172,1136
3640918,364772,1422
3627918,400222,1127
3633268,389522,1087
3646818,375972,1158
3624368,398422,1212
3636768,415922,1110
3651568,375422,1310
3651668,414322,948
3646268,409322,976
3656318,369122,1651
3650368,414022,957
3649768,371972,1302
3623818,386322,1209
3630668,417122,1178
3631168,378222,1085
3633568,377722,1047
3643068,370822,1200
3639518,417472,1062
3661068,404722,932
3658768,374872,1746
3637368,416122,1086
3640568,402922,1025
3631318,390772,1122
3651718,371422,1536
3659818,385922,1157
3650868,407372,937
3664868,385622,1230
3622768,411022,1317
3645718,414622,1001
3637218,392272,1066
3637768,393872,1011
3663118,366622,1510
3628518,369972,1128
3628568,362872,1159
3621268,366672,1243
3634368,368122,1048
3639268,371922,1131
3658318,364972,1519
3662068,385322,1115
3633468,361372,1091
3643018,392372,960
3632218,407722,1121
3632868,372172,1045
3624618,414472,1268
3623218,366722,1214
3639268,372672,1182
3651718,416872,951
3664268,373622,1340
3639768,384272,997
3641868,370672,1199
3624918,405522,1219
3621018,369272,1253
3640318,381672,1008
3653618,395922,976
3660268,378822,1263
3639318,411522,1060
3635068,402972,1081
3620168,410672,1367
3627618,392772,1176
3637168,387472,1182
3625468,386072,1173
3652918,361922,1633
3625368,366872,1190
3625268,397022,1209
3639418,364222,1331
3630968,363022,1102
3625318,383022,1165
3632768,376922,1046
3632518,366322,1070
3665718,376972,1276
3632218,388672,1115
3634318,364672,1094
3641018,403722,1020
3649818,396822,952
3635468,363272,1133
3657368,364072,1570
3651868,372122,1393
3665118,389872,1158
3654668,370622,1706
3664718,363372,1526
3644618,407572,985
3657218,387872,1103
3645918,412722,989
3646218,399522,938
3648318,403722,914
3637568,385222,1052
3637718,413272,1075
3641818,395022,988
3661468,392572,1064
3632168,371722,1040
3648518,402372,937
3656368,373872,1553
3635518,392622,1044
3651068,417272,955
3636768,409572,1081
3635518,412122,1105
3648418,395472,965
3646068,372622,1183
3624468,407722,1223
3643668,373872,1135
3632868,393822,1075
3641618,407872,1025
3648468,383422,1381
3659768,405472,925
3652368,404922,889
3646668,365772,1430
3632718,398072,1074
3630618,395772,1218
3637168,400122,1012
3620118,393022,1308
3642368,383172,1029
3628718,364322,1155
3650568,402522,904
3639118,415222,1076
3654468,395622,989
3651068,380822,1193
3657818,407572,898
3626668,371972,1157
3656068,371972,1719
3629568,404172,1164
3641318,394472,978
3623718,385422,1206
3642068,391722,943
3621018,379122,1266
3644318,372672,1150
3630918,361322,1132
3632518,390872,1086
3650718,405222,904
3647818,383622,1210
3653218,379522,1224
3625868,386222,1177
3628318,391422,1256
3665518,376822,1262
3658318,380172,1225
3638568,364722,1251
3646618,386222,1073
3621568,413272,1299
3657668,370922,1495
3657818,370622,1502
3657218,392222,1032
3658268,379672,1247
3632968,389022,1090
3661168,409222,894
3654868,410922,911
3628618,416772,1190
3656218,393122,1133
3621868,403322,1239
3651868,381622,1190
3620818,379822,1286
3625918,370322,1155
3646268,360872,1590
3630368,375872,1083
3643218,408322,1012
3652068,362572,1598
3633168,377622,1048
3647418,405072,958
3634718,410972,1125
3654368,414622,924
3635718,381372,1018
3647868,373122,1216
3665268,365372,1555
3658668,405272,927
3641518,409622,1033
3654268,394122,1028
3664718,364522,1533
3633368,414872,1138
3629968,412272,1179
3654468,408972,878
3622668,381022,1231
3625718,395622,1182
3648368,412222,970
3629418,399922,1122
3627068,415922,1226
3638268,404722,1054
3628468,402572,1169
3642618,401672,965
3665318,404022,976
3663368,393072,1087
3662768,391122,1103
3652968,403572,891
3633918,397772,1069
3625518,378772,1190
3649068,399872,899
3632868,394622,1070
3633918,371922,1041
3629818,379372,1106
3661018,390172,1053
3638718,413372,1067
3631668,403472,1136
3643618,384322,1043
3620518,383922,1266
3652018,405272,893
3628518,381072,1121
3658318,380772,1200
3650368,388622,1147
3653518,385972,1122
3654968,390772,1113
3652868,411872,934
3630618,383422,1098
3654268,380622,1219
3632018,408772,1131
3653218,395872,977
3663518,385622,1125
3649118,411222,974
3651218,369722,1602
3650868,406372,908
3621268,400472,1226
3633818,410572,1116
3633318,362222,1067
3629718,384922,1144
3623118,385272,1223
3652618,380772,1188
3621818,381072,1266
3659218,393772,1015
3623868,417372,1299
3636068,392972,1040
3643768,368322,1264
3627768,395372,1154
3647918,374122,1277
3627218,375422,1134
3633668,380372,1052
3623068,375372,1231
3632968,384322,1073
3624668,389072,1203
3621418,401922,1228
3654468,405672,889
3631768,413822,1138
3633768,384422,1074
3654468,409372,889
3622918,386122,1251
3648618,396772,942
3666068,369622,1
3628468,401172,1169
3632868,396722,1081
3655018,397422,952
3650818,371072,1402
3621918,391372,1262
3640918,377472,1047
3655018,384922,1129
3628168,415722,1212
3642068,382872,1020
3636668,403522,1062
3655968,409372,892
3640968,364022,1551
3632668,390172,1093
3623818,395722,1239
3652718,375122,1442
3633968,410822,1119
3654118,363372,1599
3659968,381522,1180
3655768,370772,1640
3622468,382172,1218
3631868,407822,1120
3646418,400622,931
3644518,390272,1087
3661418,372272,1372
3622268,380072,1245
3626418,409222,1207
3637518,394872,1017
3628868,371772,1114
3658718,388922,1079
3632018,385222,1095
3646068,407672,964
3663768,373672,1342
3643468,370072,1193
3630618,399572,1145
3623518,361972,1231
3626718,392572,1170
3660068,389622,1061
3644368,416972,1018
3655668,374172,1426
3643168,360972,1607
3640468,391822,1047
3650418,388672,1154
3623918,395222,1239
3645468,386222,1046
3623618,384972,1228
3627918,403272,1188
3644518,406672,992
3644818,385672,1047
3648218,387772,1069
3665068,392622,1163
3620418,388972,1289
3625968,364972,1202
3665068,362822,1526
3628218,384272,1204
3665668,408872,918
3644618,374572,1148
3626568,395822,1181
3624768,380122,1205
3622768,398872,1207
3658418,365322,1511
3621018,402072,1240
3626318,408722,1197
3619468,383322,1263
3656218,416722,918
3641018,392772,1048
3661768,366022,1586
3660668,409822,887
3658468,365772,1546
3662468,417072,878
3650668,385272,1273
3621268,416072,1347
3620868,371322,1270
3635718,390022,1110
3656218,411122,901
3627168,412072,1207
3646418,377972,1128
3620068,393122,1307
3655318,403122,912
3637868,375672,1056
3659218,363472,1607
3630318,408872,1152
3661468,398072,987
3628118,410522,1195
3659068,364522,1553
3631568,376222,1058
3649718,383772,1294
3624518,387122,1192
3655768,370972,1650
3659068,403922,926
3642768,415522,1028
3621318,388772,1275
3634718,380222,1037
3659268,379572,1263
3637318,403422,1060
3664068,417572,871
3633868,375672,1013
3626618,389322,1288
3653468,362422,1621
3637568,382072,1000
3638818,374322,1079
3664668,372322,1353
3627018,388372,1325
3654868,406772,883
3642968,376772,1085
3665168,371022,1373
3642018,415872,1037
3656118,379372,1249
3659268,395572,987
3645818,415222,1000
3660418,392422,1036
3662168,400522,989
3657368,394272,1069
3658368,378272,1309
3645318,390122,1084
3620318,400672,1239
3623568,394922,1250
3664668,392222,1149
3651168,366072,1548
3654768,375972,1450
3634168,385222,1098
3649218,370372,1342
3638318,405972,1051
3654718,407422,880
3644268,396472,952
3653318,391072,1306
3645418,363572,1531
3642668,390122,1043
3654868,411372,917
3661218,363722,1617
3647718,389222,1028
3650018,366472,1560
3654668,399972,923
3624068,361522,1227
3619368,377222,1339
3643018,404422,998
3626768,366072,1166
3648118,377122,1198
3662068,371472,1428
3625418,376472,1198
3646018,369272,1290
3656518,361572,1635
3659768,415422,99999
3627968,396522,1131
3631918,389072,1120
3665918,408572,923
3620218,402722,1278
3650918,403472,896
3632468,397572,1094
3656718,387272,1088
3642768,387522,1070
3623968,367872,1203
3648918,379272,1169
3619418,390572,1319
3622318,394472,1273
3623168,397572,1236
3623918,399972,1173
3659218,376872,1428
3638518,402522,1022
3623218,391322,1229
3636468,376922,1032
3641368,393122,1040
3619568,412722,1362
3626618,390022,1281
3629918,409472,1158
3642368,369822,1214
3628518,369522,1126
3636668,391572,1081
3659268,394722,992
3652068,404072,901
3629568,362872,1130
3662768,372572,1382
3661218,394122,1084
3648918,368672,1417
3657368,393472,1017
3630618,363172,1114
3665018,369522,1441
3623268,411422,1301
3658168,365072,1510
3620318,400372,1243
3645818,416872,999
3640068,416022,1056
3664218,369822,1422
3649868,392222,1012
3635868,398622,1030
3636718,390422,1119
3666018,387772,1
3648118,367272,1423
3660368,394472,1037
3644818,399022,941
3650918,378922,1212
3641168,378772,1051
3661118,365072,1567
3654068,414572,922
3654168,386422,1104
3649918,398972,944
3646218,403822,976
3647168,363522,1523
3662468,386222,1113
3647718,386322,1088
3646968,396522,936
3634568,407472,1087
3632368,367322,1065
3628068,393822,1153
3640068,408922,1037
3626718,380822,1146
3660418,378822,1287
3632518,382722,1057
3624268,364122,1224
3660868,404122,942
3622768,410372,1305
3622568,383672,1225
3628668,372372,1118
3661918,393172,1094
3640568,416822,1052
3621368,371772,1254
3662718,394772,1128
3665168,415922,846
3628018,373322,1136
3621168,378422,1289
3664268,412472,880
3653418,407622,879
3660968,385122,1163
3656168,361422,1644
3642668,370622,1173
3635168,372122,1064
3649768,408922,943
3643068,401922,968
3629968,388972,1181
3651818,395622,975
3663368,375172,1365
3664768,376772,1296
3633018,391522,1078
3660518,373422,1463
3653968,386972,1108
3628268,414972,1211
3658168,399772,953
3664068,389022,1105
3653968,389322,1140
3650118,372122,1312
3635568,371622,1082
3634618,376072,1025
3627468,372672,1136
3619818,405722,0
3622418,379172,1231
3659968,410522,882
3660868,411072,881
3655518,403672,910
3634468,388672,1114
3629368,380122,1114
3636768,405172,1069
