,depth,badhole,vsh,comp_ephi,sw,sand,res,pay
758,4979.0,0,0.6039885714285714,0.024053124502164527,1.0,0,0,0
759,4979.5,0,0.5952657142857143,0.031714521991341935,1.0,0,0,0
760,4980.0,0,0.5562071428571429,0.04095978506493502,0.8694060654680271,0,0,0
761,4980.5,0,0.5407221428571428,0.04895825612554106,0.6274508115674932,0,0,0
762,4981.0,0,0.5087621428571428,0.05750250218614713,0.4564587822870566,0,0,0
763,4981.5,0,0.494105,0.051272858030303015,0.5046513240090053,0,0,0
764,4982.0,0,0.474745,0.04830885560606054,0.5341738200466586,0,0,0
765,4982.5,0,0.5191942857142857,0.03983812588744585,0.7435791657647584,0,0,0
766,4983.0,0,0.5184857142857142,0.04459414805194808,0.7070904154562153,0,0,0
767,4983.5,0,0.5313435714285714,0.0482002173809523,0.7319688541374706,0,0,0
768,4984.0,0,0.46071928571428566,0.05458614331168833,0.8197752422083543,0,0,0
769,4984.5,0,0.4753321428571428,0.045481220670995644,0.9477705719075635,0,0,0
770,4985.0,0,0.5269892857142857,0.02848847088744591,1.0,0,0,0
771,4985.5,0,0.59234,0.015506152121212077,1.0,0,0,0
772,4986.0,0,0.6026378571428571,0.011600352359307314,1.0,0,0,0
773,4986.5,0,0.5615185714285714,0.012958112077922052,1.0,0,0,0
774,4987.0,0,0.6255564285714286,0.0006491977705626872,1.0,0,0,0
775,4987.5,0,0.6715407142857143,0.0001,1.0,0,0,0
776,4988.0,0,0.7544885714285714,0.0001,1.0,0,0,0
777,4988.5,0,0.7946871428571429,0.0001,1.0,0,0,0
778,4989.0,0,0.7918957142857143,0.0067454883549783184,1.0,0,0,0
779,4989.5,0,0.7373057142857143,0.017238222597402528,1.0,0,0,0
780,4990.0,0,0.6166364285714285,0.037953295952380894,0.7681621727029914,0,0,0
781,4990.5,0,0.5315185714285714,0.067278112077922,0.8207400210489756,0,0,0
782,4991.0,0,0.4000728571428571,0.0927481191774892,0.6711005661611413,0,0,0
783,4991.5,0,0.3398792857142857,0.10199709725108227,0.6657961872251623,0,0,0
784,4992.0,0,0.30746928571428567,0.09909948422077916,0.6148059163579577,0,0,0
785,4992.5,0,0.3666014285714286,0.08174650489177487,0.5722894168244024,0,0,0
786,4993.0,0,0.35589928571428575,0.0763963717965368,0.5822437983943698,0,0,0
787,4993.5,0,0.30824142857142856,0.07718198731601736,0.6970276607191938,0,0,0
788,4994.0,0,0.20311428571428572,0.08426660346320347,0.6328599041905748,0,0,0
789,4994.5,1,0.13154142857142856,0.09949008513859277,0.5544650255700417,1,1,1
790,4995.0,1,0.0988857142857143,0.10086329936034115,0.5713913527910667,1,1,1
791,4995.5,1,0.07994571428571429,0.10679283697228148,0.5412990412638701,1,1,1
792,4996.0,1,0.07611499999999999,0.10630715231343288,0.5384922723919404,1,1,1
793,4996.5,1,0.07472642857142857,0.10652372536247337,0.5246405781880534,1,1,1
794,4997.0,1,0.08748714285714286,0.10407832509594886,0.5321278350306581,1,1,1
795,4997.5,1,0.0905007142857143,0.11146729495735613,0.5106461901562726,1,1,1
796,4998.0,1,0.09189,0.10407751686567168,0.5491477901673348,1,1,1
797,4998.5,1,0.09047214285714286,0.11175892949893389,0.5002249517437453,1,1,1
798,4999.0,0,0.10973000000000001,0.10161821787878783,0.5487280071540136,1,1,1
799,4999.5,0,0.14031999999999997,0.09679299878787885,0.5752315288964994,1,1,1
800,5000.0,0,0.20129,0.09328514757575758,0.5764503511986234,0,0,0
801,5000.5,0,0.25371285714285713,0.0986680258441558,0.5380583741644789,0,0,0
